,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2017-1-13,50.57 %,71.93 %,79.68 %,93.58 %,95.87 %,65.58 %,86.39 %,78.59 %,2.6 %,69.44 %,78.74 %,13.02 %,8.41 %,82.33 %,86.97 %,89.53 %,93.09 %,72.86 %
2017-1-14,50.1 %,71.42 %,79.25 %,93.58 %,95.5 %,65.58 %,86.39 %,NULL,2.6 %,68.82 %,78.47 %,13.02 %,10 %,81.98 %,86.99 %,88.84 %,92.87 %,72.55 %
2017-1-15,49.79 %,70.91 %,78.82 %,93.22 %,94.75 %,65.58 %,86.18 %,78.18 %,2.6 %,68.61 %,78.1 %,13.02 %,12.74 %,81.61 %,87.15 %,87.98 %,92.98 %,72.33 %
2017-1-16,49.48 %,70.49 %,78.33 %,93.04 %,96.12 %,65.58 %,85.56 %,77.92 %,2.6 %,69.65 %,77.79 %,13.02 %,13.72 %,81.23 %,87.41 %,87.29 %,92.59 %,71.97 %
2017-1-17,49.09 %,69.99 %,77.86 %,92.96 %,96.61 %,65.38 %,84.69 %,77.62 %,2.6 %,69.14 %,77.47 %,13.02 %,9.12 %,80.86 %,87.59 %,86.6 %,92.92 %,71.64 %
2017-1-18,48.57 %,69.49 %,77.38 %,92.93 %,97.11 %,65.28 %,83.83 %,77.21 %,2.6 %,69.24 %,77.16 %,13.02 %,9.62 %,80.22 %,87.46 %,85.92 %,93.32 %,71.22 %
2017-1-19,48.31 %,68.99 %,76.92 %,92.55 %,96.55 %,65.09 %,82.94 %,76.8 %,2.6 %,69.34 %,76.84 %,13.02 %,7.74 %,79.77 %,87.43 %,85.24 %,93.37 %,70.89 %
2017-1-20,47.92 %,68.54 %,76.4 %,92.06 %,97.11 %,64.9 %,82.01 %,76.39 %,2.6 %,69.34 %,76.53 %,13.02 %,13.23 %,79.22 %,87.46 %,84.39 %,93.21 %,70.47 %
2017-1-21,47.54 %,68.04 %,75.92 %,91.49 %,96.86 %,64.6 %,81.13 %,NULL,2.6 %,69.34 %,76.22 %,13.02 %,12.44 %,78.66 %,87.41 %,83.71 %,92.64 %,70.08 %
2017-1-22,47.38 %,67.58 %,75.43 %,90.95 %,96.8 %,64.31 %,80.21 %,NULL,2.6 %,69.44 %,75.91 %,13.02 %,12.44 %,77.96 %,87.28 %,83.04 %,92.64 %,69.71 %
2017-1-23,47.15 %,67.13 %,74.88 %,90.41 %,96.37 %,64.12 %,79.3 %,74.96 %,2.6 %,69.55 %,75.56 %,13.02 %,10.82 %,77.38 %,87.12 %,82.2 %,92.81 %,69.3 %
2017-1-24,46.85 %,66.68 %,74.38 %,90.18 %,96.68 %,63.83 %,78.42 %,74.5 %,2.6 %,69.75 %,75.25 %,13.02 %,10.28 %,76.73 %,86.94 %,81.53 %,92.36 %,68.89 %
2017-1-25,46.54 %,66.13 %,73.77 %,89.75 %,97.43 %,63.63 %,77.52 %,74.04 %,2.6 %,69.95 %,74.9 %,13.02 %,10.82 %,76.08 %,86.81 %,80.7 %,91.52 %,68.51 %
2017-1-26,46.23 %,65.6 %,73.14 %,89.29 %,97.05 %,63.44 %,76.58 %,73.53 %,2.6 %,70.27 %,74.59 %,13.02 %,11.23 %,75.43 %,86.55 %,80.04 %,91.3 %,68.1 %
2017-1-27,46.01 %,65.07 %,72.53 %,89.09 %,92.96 %,63.15 %,75.68 %,73.01 %,2.6 %,70.9 %,74.24 %,13.02 %,14.9 %,74.68 %,86.43 %,79.38 %,91.19 %,67.66 %
2017-1-28,45.55 %,64.58 %,71.94 %,88.76 %,92.47 %,62.85 %,74.79 %,72.64 %,2.6 %,71.42 %,73.9 %,13.02 %,23.16 %,74.11 %,86.27 %,78.72 %,90.85 %,67.25 %
2017-1-29,45.25 %,64.1 %,71.35 %,88.45 %,91.86 %,62.56 %,73.87 %,NULL,2.6 %,72.06 %,73.59 %,13.02 %,33.92 %,73.65 %,86.12 %,78.06 %,90.91 %,66.84 %
2017-1-30,44.87 %,63.65 %,70.77 %,88.1 %,92.47 %,62.37 %,72.95 %,71.79 %,2.6 %,72.69 %,73.2 %,13.02 %,35.64 %,73.19 %,85.99 %,77.24 %,90.97 %,66.43 %
2017-1-31,44.57 %,63.17 %,70.18 %,87.47 %,92.66 %,62.27 %,72.03 %,71.42 %,2.6 %,73.33 %,72.99 %,13.02 %,22.48 %,72.81 %,85.96 %,76.59 %,90.3 %,66.03 %
2017-2-1,44.27 %,62.68 %,69.59 %,87.14 %,93.39 %,61.98 %,71.12 %,70.95 %,2.6 %,74.08 %,72.73 %,13.02 %,12.44 %,72.49 %,85.68 %,75.94 %,90.02 %,65.63 %
2017-2-2,43.89 %,62.24 %,68.9 %,86.79 %,95.31 %,61.79 %,70.21 %,70.48 %,2.6 %,74.72 %,72.43 %,13.02 %,8.29 %,72.04 %,85.39 %,75.13 %,89.69 %,65.26 %
2017-2-3,43.59 %,61.71 %,68.1 %,86.43 %,94.69 %,61.59 %,69.31 %,69.97 %,2.6 %,75.37 %,72.14 %,13.02 %,9.73 %,71.1 %,85.19 %,73.54 %,88.92 %,64.86 %
2017-2-4,43.29 %,61.23 %,67.23 %,86.28 %,93.95 %,61.3 %,68.38 %,69.45 %,2.6 %,76.46 %,71.84 %,13.02 %,10.14 %,70.14 %,85.09 %,73.06 %,88.26 %,64.32 %
2017-2-5,42.99 %,60.72 %,66.38 %,86.11 %,92.78 %,61.1 %,67.49 %,68.98 %,2.6 %,77.54 %,71.54 %,12.73 %,9.73 %,69.08 %,84.91 %,72.26 %,87.49 %,63.78 %
2017-2-6,42.7 %,60.29 %,65.45 %,85.45 %,93.95 %,60.91 %,66.57 %,68.42 %,2.6 %,78.64 %,71.25 %,12.45 %,10.14 %,67.54 %,84.78 %,71.47 %,86.51 %,63.39 %
2017-2-7,42.4 %,59.86 %,64.41 %,84.9 %,93.39 %,60.52 %,65.65 %,67.95 %,2.6 %,79.85 %,70.91 %,12.16 %,11.1 %,66.8 %,84.52 %,70.99 %,85.49 %,62.86 %
2017-2-8,42.1 %,57.38 %,63.33 %,84.16 %,93.7 %,60.33 %,64.77 %,NULL,2.6 %,81.08 %,70.58 %,11.87 %,10.96 %,65.91 %,84.24 %,70.2 %,84.04 %,62.5 %
2017-2-9,41.73 %,56.38 %,62.22 %,83.98 %,93.15 %,60.13 %,63.83 %,NULL,2.6 %,82.19 %,70.29 %,11.58 %,11.1 %,64.96 %,83.99 %,69.25 %,82.71 %,61.95 %
2017-2-10,41.44 %,55.71 %,61.16 %,83.63 %,93.52 %,59.84 %,62.9 %,66.03 %,2.6 %,83.43 %,69.96 %,11.29 %,10.82 %,63.96 %,83.68 %,68.46 %,81.34 %,61.4 %
2017-2-11,41.22 %,55.31 %,60.14 %,83.38 %,93.03 %,59.45 %,61.97 %,65.42 %,2.6 %,84.68 %,69.62 %,11 %,8.62 %,62.93 %,83.35 %,67.84 %,79.98 %,60.85 %
2017-2-12,41 %,54.9 %,59.16 %,82.57 %,91.19 %,59.16 %,61.02 %,64.86 %,2.6 %,85.94 %,69.29 %,10.71 %,10.55 %,61.88 %,83.05 %,67.21 %,79.47 %,60.53 %
2017-2-13,40.78 %,54.49 %,58.2 %,81.74 %,92.59 %,58.97 %,60.07 %,64.25 %,2.6 %,87.31 %,68.96 %,10.42 %,9.62 %,60.82 %,82.74 %,66.59 %,76.55 %,60.04 %
2017-2-14,40.49 %,54.01 %,57.2 %,80.61 %,92.78 %,58.58 %,58.16 %,63.59 %,2.6 %,88.59 %,68.63 %,10.13 %,10.82 %,59.79 %,82.41 %,66.13 %,74.53 %,59.51 %
2017-2-15,40.13 %,53.56 %,56.17 %,79.8 %,92.96 %,58.29 %,57.21 %,NULL,2.6 %,89.87 %,68.31 %,9.84 %,9 %,59.18 %,82.01 %,65.51 %,72.63 %,59 %
2017-2-16,39.91 %,53.15 %,55.1 %,79.12 %,92.9 %,58.09 %,57.23 %,62.75 %,2.6 %,91.17 %,67.98 %,9.55 %,7.04 %,58.84 %,81.65 %,64.89 %,70.76 %,58.46 %
2017-2-17,39.62 %,52.59 %,54.06 %,78.32 %,92.47 %,57.8 %,56.24 %,61.81 %,2.6 %,90.93 %,67.66 %,9.26 %,8.41 %,57.9 %,81.25 %,64.43 %,68.87 %,57.97 %
2017-2-18,39.26 %,53.14 %,52.98 %,77.7 %,92.35 %,57.51 %,55.29 %,61.31 %,2.6 %,90.82 %,67.37 %,8.97 %,8.87 %,56.72 %,80.82 %,63.97 %,66.91 %,57.4 %
2017-2-19,38.97 %,52.65 %,51.93 %,77.01 %,91.74 %,57.31 %,54.31 %,60.75 %,2.6 %,90.46 %,67.05 %,8.68 %,8.99 %,56.01 %,80.47 %,63.21 %,64.92 %,56.85 %
2017-2-20,38.69 %,52.17 %,50.92 %,76.09 %,92.35 %,56.93 %,53.09 %,60.12 %,2.6 %,90.23 %,66.73 %,8.39 %,9.63 %,55.1 %,80 %,62.91 %,63.01 %,56.33 %
2017-2-21,38.4 %,51.74 %,49.88 %,75.19 %,92.59 %,56.73 %,52.61 %,59.53 %,2.6 %,89.75 %,66.41 %,8.1 %,9.63 %,54.05 %,79.62 %,62.16 %,60.98 %,55.97 %
2017-2-22,38.12 %,51.29 %,48.97 %,74.38 %,92.72 %,56.47 %,51.69 %,59.1 %,2.6 %,86.51 %,66.13 %,7.81 %,11.88 %,53.1 %,79.35 %,61.85 %,58.95 %,55.41 %
2017-2-23,37.9 %,50.85 %,48.18 %,73.66 %,92.1 %,56.73 %,50.69 %,58.64 %,2.6 %,86.28 %,65.81 %,7.52 %,11.43 %,52.72 %,79.05 %,60.95 %,55.86 %,55.08 %
2017-2-24,37.62 %,50.41 %,47.37 %,72.78 %,93.46 %,56.56 %,49.75 %,58.17 %,2.6 %,86.97 %,65.49 %,7.24 %,13.98 %,52.33 %,79.13 %,60.36 %,52.72 %,54.78 %
2017-2-25,37.27 %,49.97 %,47.14 %,71.67 %,93.21 %,56.73 %,48.73 %,58.13 %,2.6 %,86.85 %,65.21 %,6.95 %,13.63 %,52.1 %,80.45 %,59.76 %,50.84 %,54.4 %
2017-2-26,37.06 %,49.52 %,48.31 %,71.41 %,92.35 %,58.19 %,47.75 %,NULL,2.6 %,86.74 %,64.86 %,6.66 %,15.21 %,52.24 %,82.34 %,59.02 %,50.35 %,54.42 %
2017-2-27,36.78 %,49.09 %,48.46 %,71 %,91.49 %,59.94 %,46.77 %,59.65 %,2.6 %,89.18 %,64.54 %,6.37 %,14.16 %,52.13 %,83.38 %,58.58 %,50.31 %,54.22 %
2017-2-28,36.43 %,48.65 %,48 %,69.97 %,90.45 %,59.36 %,46.71 %,59.57 %,2.6 %,90.82 %,64.27 %,6.08 %,10.99 %,51.87 %,83.99 %,57.99 %,50.06 %,53.82 %
2017-3-1,36.22 %,48.2 %,47.22 %,69.34 %,90.27 %,58.87 %,46.77 %,59.36 %,2.6 %,88.02 %,63.91 %,5.79 %,10.55 %,50.97 %,84.32 %,57.55 %,49.61 %,53.39 %
2017-3-2,35.87 %,47.75 %,46.22 %,67.97 %,90.88 %,57.7 %,46.57 %,59.06 %,2.6 %,85.26 %,63.52 %,5.5 %,10.84 %,50.14 %,84.45 %,56.96 %,47.64 %,53.05 %
2017-3-3,35.6 %,47.3 %,45.24 %,66.87 %,89.9 %,56.83 %,45.58 %,58.72 %,2.6 %,84.8 %,63.14 %,5.21 %,11.57 %,49.32 %,84.27 %,56.53 %,46.1 %,52.6 %
2017-3-4,35.32 %,46.86 %,44.35 %,65.44 %,90.15 %,56.56 %,44.59 %,58.42 %,2.6 %,86.62 %,62.79 %,4.92 %,10.42 %,48.45 %,84.22 %,55.8 %,43.63 %,52.11 %
2017-3-5,35.05 %,46.39 %,43.55 %,64.31 %,89.36 %,55.78 %,43.62 %,NULL,2.6 %,88.36 %,62.41 %,4.63 %,9.89 %,47.51 %,83.99 %,55.37 %,40.48 %,51.67 %
2017-3-6,34.78 %,45.94 %,42.97 %,63.46 %,90.51 %,55.69 %,42.63 %,NULL,2.53 %,90 %,62.02 %,4.49 %,13.47 %,47.35 %,83.99 %,54.36 %,39.01 %,51.3 %
2017-3-7,34.5 %,45.52 %,42.52 %,62.35 %,90.64 %,56.04 %,41.62 %,58.3 %,2.49 %,90.34 %,61.68 %,4.2 %,12.82 %,46.81 %,83.91 %,53.22 %,35.99 %,51.01 %
2017-3-8,34.23 %,45.08 %,42.68 %,61.45 %,91.19 %,56.04 %,40.68 %,58.55 %,2.43 %,90.46 %,61.3 %,3.91 %,13.63 %,46.79 %,84.14 %,52.36 %,33.46 %,50.84 %
2017-3-9,34.03 %,44.76 %,42.97 %,61.07 %,92.1 %,56.04 %,39.69 %,58.89 %,2.43 %,90.82 %,60.92 %,4.05 %,12.5 %,47.16 %,84.55 %,51.24 %,35.02 %,51.28 %
2017-3-10,33.9 %,44.38 %,43.02 %,60.65 %,93.15 %,56.12 %,38.72 %,59.23 %,2.47 %,91.17 %,60.58 %,4.05 %,13.15 %,47.35 %,85.57 %,50.27 %,34.75 %,51.23 %
2017-3-11,33.63 %,43.95 %,43.03 %,59.91 %,92.96 %,56.3 %,38.69 %,59.65 %,2.5 %,90.34 %,60.25 %,4.2 %,12.67 %,47.11 %,87.07 %,49.44 %,33.4 %,51.11 %
2017-3-12,33.36 %,43.52 %,42.91 %,59.18 %,92.84 %,56.21 %,38.74 %,59.78 %,2.43 %,85.14 %,59.87 %,4.2 %,11.43 %,46.76 %,87.95 %,48.63 %,33.96 %,50.91 %
2017-3-13,33.1 %,43.08 %,42.67 %,58.49 %,93.64 %,56.21 %,38.77 %,59.86 %,2.37 %,79.85 %,59.54 %,4.2 %,9.11 %,46.16 %,88.11 %,47.69 %,34.19 %,50.6 %
2017-3-14,32.84 %,42.64 %,42.5 %,58.09 %,94.94 %,56.12 %,38.8 %,59.99 %,2.27 %,76.99 %,59.17 %,3.91 %,12.5 %,46.05 %,88.19 %,46.48 %,32.65 %,50.52 %
2017-3-15,32.57 %,42.21 %,42.51 %,57.57 %,95.37 %,55.86 %,38.22 %,60.25 %,2.27 %,74.08 %,58.83 %,3.62 %,13.8 %,46.26 %,88.16 %,45.56 %,31.75 %,50.84 %
2017-3-16,32.38 %,41.79 %,42.47 %,56.8 %,95.68 %,55.6 %,37.21 %,NULL,2.17 %,75.69 %,58.54 %,3.33 %,10.99 %,46.52 %,88.03 %,45.16 %,30.71 %,50.91 %
2017-3-17,32.12 %,41.34 %,42.82 %,56.46 %,96.05 %,56.12 %,36.22 %,61.52 %,2.17 %,78.42 %,58.21 %,3.04 %,11.14 %,46.76 %,88.19 %,44.9 %,31.02 %,51.47 %
2017-3-18,31.86 %,40.88 %,42.99 %,55.89 %,93.89 %,56.47 %,35.21 %,62.07 %,2.08 %,81.08 %,57.84 %,2.75 %,12.02 %,46.79 %,87.67 %,44.77 %,32.19 %,51.74 %
2017-3-19,31.6 %,40.43 %,43.04 %,55.59 %,95.81 %,56.38 %,34.41 %,62.49 %,2.05 %,83.89 %,57.51 %,2.46 %,10.42 %,46.42 %,87.46 %,44.5 %,32.91 %,51.87 %
2017-3-20,31.34 %,39.99 %,42.99 %,54.9 %,96.24 %,56.21 %,34.43 %,62.79 %,1.96 %,84.22 %,57.19 %,2.17 %,10.02 %,45.84 %,87.2 %,44.11 %,33.14 %,51.87 %
2017-3-21,31.15 %,39.58 %,42.84 %,54.48 %,96.05 %,55.86 %,34.46 %,62.92 %,1.96 %,78.97 %,56.86 %,1.88 %,10.42 %,45.3 %,87.02 %,43.07 %,32.78 %,51.79 %
2017-3-22,30.9 %,39.17 %,42.65 %,53.97 %,96.68 %,55.35 %,33.89 %,62.92 %,1.84 %,75.59 %,56.5 %,1.88 %,12.18 %,44.91 %,86.84 %,42.3 %,32.36 %,51.67 %
2017-3-23,30.58 %,38.73 %,42.49 %,53.54 %,96.43 %,54.83 %,32.86 %,NULL,1.84 %,76.12 %,56.18 %,1.88 %,11.88 %,44.57 %,86.68 %,41.66 %,31.84 %,51.55 %
2017-3-24,30.33 %,38.3 %,42.28 %,52.52 %,95.62 %,54.48 %,31.83 %,62.87 %,1.75 %,77.87 %,55.82 %,1.88 %,10.42 %,44.45 %,86.45 %,40.76 %,31.3 %,51.45 %
2017-3-25,30.08 %,37.87 %,42.17 %,51.8 %,95.81 %,54.22 %,30.79 %,62.87 %,1.69 %,79.64 %,55.5 %,1.88 %,10.84 %,44.47 %,86.3 %,40.13 %,29.82 %,51.28 %
2017-3-26,29.83 %,37.42 %,44.28 %,50.92 %,91.86 %,54.65 %,30.01 %,64.11 %,1.61 %,81.53 %,55.25 %,2.03 %,15.57 %,45.24 %,86.43 %,40 %,29.19 %,51.79 %
2017-3-27,29.58 %,37.02 %,45.74 %,51.94 %,96.49 %,56.38 %,30.05 %,65.47 %,1.66 %,80.97 %,54.93 %,2.46 %,10.55 %,46.08 %,86.48 %,39.75 %,32.03 %,52.46 %
2017-3-28,29.4 %,36.6 %,46.44 %,51.98 %,96.8 %,56.83 %,30.08 %,66.36 %,1.72 %,77.11 %,54.61 %,2.17 %,10.15 %,46.18 %,86.4 %,39.62 %,33.66 %,52.75 %
2017-3-29,29.21 %,36.17 %,46.82 %,51.85 %,96.8 %,57.12 %,29.9 %,66.83 %,1.78 %,73.12 %,54.26 %,1.88 %,11.57 %,46.18 %,86.27 %,38.99 %,34.06 %,52.82 %
2017-3-30,28.96 %,35.72 %,47.11 %,51.69 %,97.24 %,56.73 %,28.86 %,67.15 %,1.78 %,71.53 %,53.91 %,1.59 %,11.14 %,46.13 %,86.06 %,38.12 %,34.36 %,52.95 %
2017-3-31,28.72 %,35.28 %,47.45 %,51.4 %,96.93 %,56.04 %,28.24 %,67.44 %,1.84 %,76.46 %,53.59 %,1.3 %,9.49 %,46.08 %,85.93 %,37.25 %,34.29 %,52.92 %
2017-4-1,28.48 %,34.84 %,50.82 %,51.33 %,95.99 %,55.95 %,28.29 %,68.93 %,1.78 %,77.87 %,53.32 %,1.3 %,14.68 %,46.87 %,86.06 %,36.38 %,34.75 %,53.67 %
2017-4-2,28.23 %,34.46 %,52.87 %,52 %,95.87 %,57.9 %,28.31 %,NULL,1.84 %,77.11 %,53 %,1.01 %,15.03 %,47.56 %,86.04 %,35.52 %,35.99 %,54.05 %
2017-4-3,27.99 %,34.07 %,54.17 %,52 %,96.55 %,58.38 %,28.33 %,NULL,1.84 %,76.12 %,52.66 %,0.72 %,10.29 %,47.85 %,85.93 %,35.16 %,36.61 %,54.3 %
2017-4-4,27.75 %,33.67 %,55.06 %,51.96 %,97.24 %,58.67 %,28.35 %,NULL,1.87 %,75.26 %,52.31 %,0.43 %,13.31 %,47.88 %,85.75 %,34.92 %,37.29 %,54.4 %
2017-4-5,27.51 %,33.24 %,55.76 %,51.69 %,97.3 %,58.09 %,27.77 %,72.12 %,1.81 %,74.5 %,51.97 %,0.29 %,10.42 %,47.93 %,85.55 %,34.55 %,37.78 %,54.5 %
2017-4-6,27.27 %,32.81 %,56.23 %,51.67 %,97.36 %,57.31 %,26.73 %,72.26 %,1.81 %,75.04 %,51.59 %,0.29 %,10.55 %,47.69 %,85.34 %,34.43 %,37.5 %,54.55 %
2017-4-7,26.98 %,32.4 %,56.44 %,51.49 %,97.74 %,56.93 %,25.69 %,72.45 %,1.72 %,76.89 %,51.28 %,0.29 %,11.57 %,47.16 %,85.09 %,33.95 %,37.02 %,54.48 %
2017-4-8,26.74 %,31.98 %,56.54 %,51.04 %,97.55 %,56.38 %,24.66 %,72.54 %,1.81 %,78.76 %,50.87 %,0.29 %,9.63 %,46.81 %,84.83 %,33.1 %,36.57 %,54.58 %
2017-4-9,26.51 %,31.54 %,56.65 %,50.83 %,96.86 %,56.12 %,23.63 %,NULL,1.75 %,80.42 %,50.5 %,NULL,13.98 %,46.26 %,84.52 %,32.27 %,35.93 %,54.5 %
2017-4-10,26.27 %,31.11 %,56.71 %,50.56 %,97.43 %,55.86 %,22.6 %,72.45 %,1.75 %,82.09 %,50.1 %,NULL,13.98 %,46.16 %,84.24 %,31.44 %,35.29 %,54.35 %
2017-4-11,26.04 %,30.69 %,56.68 %,50.25 %,97.24 %,55.6 %,21.61 %,72.49 %,1.69 %,83.78 %,49.73 %,NULL,10.69 %,46.08 %,83.88 %,30.61 %,33.83 %,54.35 %
2017-4-12,25.98 %,30.34 %,57.39 %,50.29 %,97.8 %,55.78 %,21.73 %,NULL,1.69 %,84.68 %,49.39 %,NULL,21.05 %,46.16 %,83.73 %,30.26 %,32.78 %,54.75 %
2017-4-13,26.1 %,30.25 %,59.84 %,51.38 %,98.11 %,58.29 %,21.86 %,74.91 %,1.81 %,83.89 %,49.09 %,0.29 %,19.11 %,46.66 %,83.58 %,30.03 %,34.79 %,56.54 %
2017-4-14,26.27 %,30.49 %,61.58 %,52.98 %,98.11 %,62.17 %,21.93 %,76.39 %,1.85 %,82.98 %,48.73 %,0.29 %,8.52 %,47.13 %,83.4 %,30.03 %,42.6 %,57.79 %
2017-4-15,26.27 %,30.58 %,62.7 %,54.3 %,97.86 %,64.02 %,21.98 %,77.72 %,2.1 %,82.09 %,48.36 %,0.29 %,14.86 %,47.11 %,83.2 %,29.79 %,46.85 %,58.65 %
2017-4-16,26.16 %,30.47 %,63.5 %,54.55 %,97.3 %,64.8 %,22.02 %,78.79 %,2.37 %,81.2 %,48 %,0.29 %,16.13 %,47.08 %,82.99 %,29.56 %,50.31 %,59.16 %
2017-4-17,25.98 %,29.93 %,64.1 %,54.88 %,98.24 %,65.19 %,21.47 %,79.31 %,2.51 %,80.52 %,47.61 %,0.29 %,18.29 %,47.08 %,82.77 %,28.98 %,53.31 %,59.65 %
2017-4-18,25.86 %,29.93 %,64.55 %,54.96 %,97.03 %,64.99 %,20.48 %,80.07 %,2.69 %,84.01 %,47.21 %,0.29 %,17.08 %,46.95 %,82.51 %,28.06 %,54.51 %,59.86 %
2017-4-19,25.69 %,29.54 %,64.86 %,55.1 %,97.72 %,65.09 %,20.48 %,80.38 %,2.77 %,87.43 %,46.86 %,NULL,11.88 %,47.35 %,82.29 %,27.14 %,55.2 %,60.18 %
2017-4-20,25.69 %,29.18 %,65.29 %,54.98 %,98.54 %,64.7 %,20.53 %,80.94 %,2.92 %,84.45 %,46.5 %,NULL,13.15 %,48.01 %,82.08 %,26.46 %,54.6 %,60.34 %
2017-4-21,25.52 %,28.82 %,66.2 %,55.24 %,98.54 %,64.41 %,20.58 %,81.56 %,2.96 %,80.52 %,46.11 %,NULL,17.68 %,49.43 %,82.87 %,25.9 %,54.3 %,60.98 %
2017-4-22,25.4 %,28.62 %,69.43 %,56.12 %,98.29 %,80.21 %,20.1 %,82.48 %,3.21 %,76.56 %,46.11 %,NULL,25.77 %,53.15 %,85.19 %,25.9 %,55.29 %,63.22 %
2017-4-23,25.58 %,28.62 %,73.22 %,60.29 %,98.23 %,85.71 %,19.24 %,84.02 %,3.32 %,76.78 %,45.89 %,NULL,15.76 %,56.87 %,86.12 %,25.9 %,65.82 %,65.23 %
2017-4-24,25.63 %,30.04 %,76.28 %,63.57 %,98.73 %,88.17 %,18.34 %,85.18 %,3.73 %,78.42 %,45.6 %,NULL,12.18 %,58.59 %,86.22 %,25.67 %,76.55 %,67.13 %
2017-4-25,25.63 %,30.77 %,79.56 %,66.17 %,98.1 %,89.69 %,17.42 %,86.99 %,3.94 %,79.97 %,45.24 %,NULL,14.16 %,59.36 %,84.96 %,25.56 %,83.03 %,69.01 %
2017-4-26,25.58 %,31.02 %,82.38 %,68.29 %,97.66 %,90.86 %,17.49 %,88.37 %,4.27 %,80.52 %,44.89 %,NULL,15.21 %,59.73 %,84.22 %,25.11 %,86.03 %,70.68 %
2017-4-27,25.46 %,31.13 %,85.52 %,68.78 %,97.66 %,91.1 %,17.62 %,89.86 %,4.46 %,76.67 %,44.58 %,NULL,10.99 %,61.1 %,84.57 %,24.44 %,87.55 %,72.37 %
2017-4-28,25.63 %,31.25 %,88.94 %,72.36 %,98.8 %,93.79 %,17.99 %,91.02 %,4.46 %,72.8 %,44.2 %,NULL,19.53 %,64.44 %,85.04 %,24.22 %,96.96 %,74.33 %
2017-4-29,25.86 %,33.54 %,92.48 %,75.13 %,97.66 %,94.84 %,18.21 %,92.17 %,4.54 %,68.93 %,43.85 %,NULL,13.15 %,66.01 %,85.24 %,23.44 %,95.58 %,76.22 %
2017-4-30,25.81 %,34.74 %,95.44 %,76.18 %,96.1 %,95.08 %,18.37 %,92.89 %,4.75 %,67.49 %,43.51 %,NULL,12.18 %,67.04 %,85.24 %,22.67 %,96.56 %,78.05 %
