,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2009-1-20,55.22 %,91.85 %,82.31 %,NULL,NULL,78.55 %,97.59 %,61.39 %,NULL,75.61 %,76.32 %,100 %,2.4 %,86.51 %,83.97 %,69.5 %,NULL,86.44 %
2009-1-21,54.67 %,91.31 %,82.19 %,NULL,NULL,78.33 %,96.71 %,60.84 %,NULL,79.19 %,76.07 %,100 %,2.2 %,81.28 %,83.61 %,68.7 %,NULL,85.99 %
2009-1-22,54.12 %,90.85 %,81.86 %,NULL,NULL,78.05 %,95.91 %,60.3 %,NULL,79.79 %,75.82 %,100 %,2.96 %,85.41 %,83.16 %,68.3 %,NULL,85.58 %
2009-1-23,53.66 %,90.31 %,81.44 %,NULL,NULL,77.88 %,95.07 %,59.72 %,NULL,80.19 %,75.49 %,100 %,2.86 %,85.03 %,82.75 %,67.9 %,NULL,85.24 %
2009-1-24,53.27 %,89.82 %,81.03 %,NULL,NULL,77.62 %,94.2 %,59.18 %,NULL,80.48 %,75.2 %,100 %,2.81 %,80.08 %,82.47 %,67.9 %,NULL,84.84 %
2009-1-25,52.88 %,89.33 %,80.54 %,NULL,NULL,77.56 %,93.34 %,58.68 %,NULL,80.98 %,74.91 %,100 %,4.51 %,84.35 %,82.2 %,66.97 %,NULL,84.4 %
2009-1-26,52.57 %,88.96 %,80.09 %,NULL,NULL,77.45 %,92.51 %,58.1 %,NULL,81.48 %,74.66 %,100 %,6.69 %,79.38 %,81.79 %,66.43 %,NULL,84 %
2009-1-27,52.34 %,88.56 %,79.79 %,NULL,NULL,77.23 %,91.68 %,57.69 %,NULL,81.97 %,74.41 %,100 %,6.94 %,83.71 %,81.52 %,66.43 %,NULL,83.56 %
2009-1-28,52.03 %,88.15 %,79.5 %,NULL,NULL,77.13 %,90.83 %,57.23 %,NULL,82.57 %,74.17 %,100 %,6.81 %,83.56 %,81.49 %,65.36 %,NULL,83.16 %
2009-1-29,51.72 %,87.75 %,79.19 %,NULL,NULL,77.02 %,89.97 %,56.73 %,NULL,83.16 %,73.92 %,100 %,6.81 %,83.27 %,81.52 %,64.83 %,NULL,82.72 %
2009-1-30,51.49 %,87.3 %,78.7 %,NULL,NULL,76.92 %,89.12 %,56.2 %,NULL,83.76 %,73.63 %,100 %,6.69 %,83.01 %,81.37 %,64.33 %,NULL,82.32 %
2009-1-31,51.26 %,86.85 %,78.17 %,NULL,NULL,76.81 %,88.37 %,55.7 %,NULL,84.25 %,73.34 %,100 %,6.33 %,82.78 %,81.19 %,63.97 %,NULL,81.89 %
2009-2-1,50.96 %,86.53 %,77.49 %,NULL,NULL,76.71 %,88.18 %,55.16 %,NULL,83.36 %,73.06 %,100 %,6.16 %,82.45 %,80.89 %,63.37 %,NULL,81.43 %
2009-2-2,50.73 %,86.08 %,76.81 %,NULL,NULL,76.61 %,87.34 %,54.62 %,NULL,81.07 %,72.73 %,100 %,6.63 %,81.86 %,80.54 %,62.88 %,NULL,81.1 %
2009-2-3,50.42 %,85.64 %,76.14 %,NULL,NULL,76.39 %,86.46 %,54 %,NULL,81.67 %,72.48 %,100 %,6.4 %,81.23 %,80.1 %,62.4 %,NULL,80.64 %
2009-2-4,50.19 %,85.16 %,75.44 %,NULL,NULL,76.29 %,85.6 %,53.38 %,NULL,82.27 %,72.16 %,100 %,6.45 %,80.65 %,79.65 %,62.03 %,NULL,80.12 %
2009-2-5,49.88 %,84.8 %,74.83 %,NULL,NULL,76.13 %,84.73 %,52.78 %,NULL,82.96 %,71.91 %,100 %,6.51 %,79.52 %,79.15 %,62.03 %,NULL,79.26 %
2009-2-6,49.58 %,84.33 %,73.98 %,NULL,NULL,75.92 %,83.87 %,52.25 %,NULL,84.45 %,71.59 %,100 %,6.06 %,79.3 %,78.88 %,61.19 %,NULL,79.23 %
2009-2-7,49.2 %,83.89 %,73.03 %,NULL,NULL,75.71 %,82.98 %,51.73 %,NULL,85.74 %,71.35 %,100 %,5.76 %,78.87 %,78.76 %,60.7 %,NULL,78.71 %
2009-2-8,48.9 %,83.46 %,72.31 %,NULL,NULL,75.5 %,82.1 %,51.24 %,NULL,87.03 %,71.11 %,100 %,5.5 %,78.54 %,79.4 %,60.22 %,NULL,78.17 %
2009-2-9,48.67 %,82.94 %,71.56 %,NULL,NULL,75.29 %,81.22 %,50.75 %,NULL,87.03 %,70.87 %,100 %,5 %,78.11 %,79.6 %,59.73 %,NULL,77.69 %
2009-2-10,48.37 %,82.43 %,70.78 %,NULL,NULL,75.08 %,80.31 %,50.19 %,NULL,89.76 %,70.58 %,100 %,6.81 %,77.9 %,79.62 %,59.25 %,NULL,77.21 %
2009-2-11,48.06 %,81.95 %,70 %,NULL,NULL,74.88 %,79.44 %,49.66 %,NULL,90.99 %,70.38 %,100 %,3.23 %,77.08 %,79.5 %,58.76 %,NULL,76.35 %
2009-2-12,47.76 %,81.48 %,69.08 %,NULL,NULL,74.68 %,78.54 %,49.1 %,NULL,91.69 %,70.14 %,100 %,3.16 %,71.25 %,79.23 %,58.28 %,NULL,75.02 %
2009-2-13,47.54 %,80.98 %,67.99 %,NULL,NULL,74.36 %,77.62 %,48.5 %,NULL,92.41 %,69.94 %,100 %,4 %,69.57 %,78.93 %,58.28 %,NULL,76.38 %
2009-2-14,47.16 %,80.47 %,66.89 %,NULL,NULL,74.15 %,77.32 %,47.98 %,NULL,93.12 %,69.78 %,100 %,3.58 %,67.1 %,78.56 %,57.43 %,NULL,74.37 %
2009-2-15,46.94 %,80.01 %,65.81 %,NULL,NULL,73.99 %,77.38 %,47.45 %,NULL,90.07 %,69.58 %,100 %,3.68 %,66.42 %,78.29 %,57.07 %,NULL,73.81 %
2009-2-16,46.64 %,79.47 %,64.81 %,NULL,NULL,73.78 %,76.79 %,46.93 %,NULL,86.14 %,69.34 %,100 %,3.73 %,65.58 %,77.94 %,56.7 %,NULL,73.18 %
2009-2-17,46.34 %,78.97 %,63.81 %,NULL,NULL,73.47 %,75.91 %,46.4 %,NULL,86.23 %,69.1 %,100 %,3.26 %,64.43 %,77.63 %,56.34 %,NULL,72.59 %
2009-2-18,46.12 %,78.5 %,62.84 %,NULL,NULL,73.36 %,75 %,45.84 %,NULL,86.94 %,68.78 %,100 %,3.1 %,67.03 %,77.31 %,55.86 %,NULL,72.44 %
2009-2-19,45.82 %,78.11 %,61.9 %,NULL,NULL,73.06 %,74.09 %,45.26 %,NULL,87.73 %,68.94 %,100 %,3.79 %,65.7 %,77.11 %,54.78 %,NULL,71.8 %
2009-2-20,45.6 %,77.65 %,61.02 %,NULL,NULL,73.57 %,73.19 %,45 %,NULL,88.54 %,68.9 %,100 %,4.16 %,65.15 %,76.99 %,55.01 %,NULL,71.28 %
2009-2-21,45.37 %,77.16 %,60.38 %,NULL,NULL,73.88 %,73.19 %,44.93 %,NULL,88.74 %,68.74 %,100 %,3.31 %,64.52 %,76.89 %,55.01 %,NULL,70.77 %
2009-2-22,45.15 %,76.67 %,59.36 %,NULL,NULL,73.88 %,73.22 %,44.46 %,NULL,84.06 %,68.39 %,100 %,2.74 %,60.16 %,76.67 %,54.28 %,NULL,70.16 %
2009-2-23,44.85 %,76.18 %,58.45 %,NULL,NULL,73.78 %,72.61 %,43.99 %,NULL,79.09 %,68.15 %,98.55 %,3.75 %,63.12 %,76.35 %,54.04 %,NULL,69.13 %
2009-2-24,44.63 %,75.69 %,57.58 %,NULL,NULL,73.68 %,71.69 %,43.49 %,NULL,78.3 %,67.75 %,97.11 %,3.07 %,58.38 %,76.01 %,1.96 %,NULL,68.51 %
2009-2-25,44.34 %,75.16 %,56.64 %,NULL,NULL,73.47 %,70.75 %,42.91 %,NULL,78.3 %,67.44 %,95.66 %,3.37 %,59.33 %,75.58 %,53.8 %,NULL,67.92 %
2009-2-26,44.04 %,74.63 %,55.7 %,NULL,NULL,73.36 %,69.8 %,42.44 %,NULL,78.2 %,67.17 %,94.5 %,2.76 %,58.69 %,75.14 %,53.8 %,NULL,67.48 %
2009-2-27,43.75 %,74.14 %,54.78 %,NULL,NULL,73.16 %,68.9 %,41.94 %,NULL,78.9 %,66.86 %,93.2 %,2.89 %,54.29 %,74.73 %,53.68 %,NULL,67.15 %
2009-2-28,43.53 %,73.66 %,53.87 %,NULL,NULL,72.95 %,67.97 %,41.4 %,NULL,79.59 %,66.62 %,92.04 %,2.79 %,53.26 %,74.29 %,53.31 %,NULL,66.22 %
2009-3-1,43.24 %,73.18 %,52.87 %,NULL,NULL,72.74 %,67.01 %,40.97 %,NULL,80.08 %,64.94 %,90.74 %,3 %,52.39 %,73.86 %,53.31 %,NULL,66.22 %
2009-3-2,42.94 %,72.74 %,51.87 %,NULL,NULL,71.79 %,66.09 %,40.5 %,NULL,79.19 %,64.68 %,89.58 %,3.89 %,51.58 %,73.43 %,52.59 %,NULL,65.79 %
2009-3-3,42.65 %,72.26 %,51 %,NULL,NULL,70.81 %,65.12 %,39.93 %,NULL,78.1 %,64.42 %,88.28 %,3.94 %,50.84 %,73.02 %,51.71 %,NULL,65.42 %
2009-3-4,42.36 %,71.82 %,50.1 %,NULL,NULL,69.76 %,64.18 %,39.33 %,NULL,78.1 %,64.17 %,86.98 %,3.89 %,49.48 %,72.66 %,51.49 %,NULL,64.88 %
2009-3-5,42.07 %,71.38 %,49.18 %,NULL,NULL,68.77 %,63.22 %,38.7 %,NULL,78.01 %,63.91 %,85.82 %,3.26 %,48.06 %,72.26 %,51.38 %,NULL,64.56 %
2009-3-6,41.64 %,70.93 %,48.55 %,NULL,NULL,68.45 %,62.37 %,38.4 %,NULL,77.91 %,63.62 %,84.66 %,3.84 %,47.48 %,71.87 %,1.95 %,NULL,64.22 %
2009-3-7,42.29 %,71.56 %,49.88 %,NULL,NULL,71.38 %,62.1 %,39.36 %,NULL,77.72 %,63.47 %,86.11 %,3.31 %,48.09 %,72.16 %,50.83 %,NULL,65.36 %
2009-3-8,43.31 %,71.96 %,53.16 %,NULL,NULL,75.61 %,62.26 %,41 %,NULL,78.3 %,63.36 %,88.28 %,3.26 %,50.7 %,74.39 %,50.51 %,NULL,68.63 %
2009-3-9,43.53 %,71.67 %,55.6 %,NULL,NULL,80.16 %,62.34 %,42.65 %,NULL,77.53 %,63.14 %,88.71 %,3.4 %,57.35 %,75.41 %,50.51 %,NULL,70.92 %
2009-3-10,43.46 %,71.23 %,59.28 %,NULL,NULL,87.04 %,62.4 %,43.99 %,NULL,76.75 %,62.96 %,88.71 %,3.75 %,58.96 %,75.6 %,50.4 %,NULL,72.56 %
2009-3-11,43.38 %,70.79 %,61.57 %,NULL,NULL,87.65 %,62.45 %,45.26 %,NULL,75.99 %,62.71 %,88.71 %,3.23 %,59.39 %,75.26 %,50.29 %,NULL,73.65 %
2009-3-12,43.09 %,70.34 %,62.68 %,NULL,NULL,87.42 %,62.51 %,46.63 %,NULL,75.22 %,62.42 %,88.71 %,4.11 %,59.42 %,74.7 %,NULL,NULL,74.34 %
2009-3-13,42.8 %,69.91 %,63.48 %,NULL,NULL,86.92 %,61.91 %,47.41 %,NULL,74.45 %,62.13 %,88.71 %,3.51 %,59.02 %,74.13 %,49.63 %,NULL,74.77 %
2009-3-14,42.51 %,69.45 %,64.07 %,NULL,NULL,86.37 %,60.93 %,47.94 %,NULL,76.56 %,61.84 %,88.71 %,3.83 %,58.93 %,73.52 %,49.3 %,NULL,74.87 %
2009-3-15,42.22 %,69.05 %,64.68 %,NULL,NULL,85.7 %,60 %,48.43 %,NULL,79.39 %,61.62 %,88.71 %,3.62 %,59.08 %,73.26 %,48.97 %,NULL,74.9 %
2009-3-16,41.93 %,68.58 %,64.99 %,NULL,NULL,84.98 %,59.04 %,48.61 %,NULL,82.07 %,61.37 %,88.71 %,3.34 %,58.33 %,73.09 %,48.64 %,NULL,74.93 %
2009-3-17,41.64 %,68.12 %,65.18 %,NULL,NULL,84.2 %,58.09 %,48.77 %,NULL,84.16 %,61.16 %,87.26 %,3.57 %,57.76 %,72.81 %,47.66 %,NULL,74.83 %
2009-3-18,41.2 %,67.65 %,65.37 %,NULL,NULL,83.43 %,57.11 %,50.9 %,NULL,85.93 %,60.87 %,86.11 %,2.99 %,57.23 %,72.49 %,47.22 %,NULL,74.65 %
2009-3-19,40.91 %,67.15 %,65.5 %,NULL,NULL,82.54 %,56.18 %,50.81 %,NULL,87.73 %,60.55 %,84.95 %,3.57 %,56.9 %,72.14 %,46.89 %,NULL,74.4 %
2009-3-20,40.63 %,66.58 %,65.63 %,NULL,NULL,81.88 %,55.19 %,50.77 %,NULL,89.66 %,60.3 %,83.65 %,2.94 %,56.93 %,71.78 %,46.45 %,NULL,74.12 %
2009-3-21,40.55 %,66.12 %,65.68 %,NULL,NULL,81.06 %,54.89 %,50.61 %,NULL,91.49 %,60.06 %,82.34 %,3.18 %,56.46 %,71.52 %,46.12 %,NULL,73.84 %
2009-3-22,40.34 %,65.63 %,65.67 %,NULL,NULL,80.38 %,54.81 %,50.44 %,NULL,89.05 %,59.74 %,82.34 %,3.66 %,55.79 %,71.09 %,45.68 %,NULL,73.53 %
2009-3-23,39.98 %,65.18 %,65.68 %,NULL,NULL,79.83 %,54.81 %,50.23 %,NULL,86.64 %,59.46 %,82.49 %,3.42 %,54.74 %,70.71 %,45.25 %,NULL,73.21 %
2009-3-24,39.77 %,64.69 %,65.71 %,NULL,NULL,79.33 %,54.24 %,50.15 %,NULL,83.46 %,59.14 %,82.49 %,3.42 %,54.46 %,70.67 %,44.81 %,NULL,74.12 %
2009-3-25,39.55 %,64.27 %,66.2 %,NULL,NULL,79.83 %,53.17 %,50.61 %,NULL,84.55 %,58.83 %,82.49 %,3.78 %,54.46 %,70.48 %,44.37 %,NULL,75.05 %
2009-3-26,39.05 %,63.78 %,66.33 %,NULL,NULL,79.44 %,52.21 %,50.73 %,NULL,86.53 %,58.58 %,82.49 %,3.23 %,53.83 %,70.1 %,43.93 %,NULL,75.3 %
2009-3-27,38.77 %,63.33 %,66.29 %,NULL,NULL,78.77 %,51.26 %,50.73 %,NULL,88.43 %,58.27 %,81.33 %,3.62 %,53.43 %,69.7 %,43.49 %,NULL,75.02 %
2009-3-28,38.49 %,62.91 %,66.18 %,NULL,NULL,78.22 %,50.91 %,50.69 %,NULL,91.39 %,57.96 %,80.17 %,3.28 %,53.23 %,69.28 %,NULL,NULL,75.02 %
2009-3-29,38.2 %,62.44 %,66.31 %,NULL,NULL,78.77 %,50.93 %,51.06 %,NULL,89.96 %,57.68 %,78.87 %,3.4 %,53.65 %,69.16 %,42.18 %,NULL,75.58 %
2009-3-30,38.13 %,62.03 %,68.85 %,NULL,NULL,81.27 %,50.99 %,51.97 %,NULL,87.93 %,57.37 %,77.86 %,3.51 %,53.97 %,69.16 %,NULL,NULL,76.09 %
2009-3-31,37.99 %,61.62 %,69.85 %,NULL,NULL,82.32 %,50.99 %,53.21 %,NULL,85.93 %,57.03 %,76.7 %,3.37 %,53.97 %,68.97 %,NULL,NULL,76.25 %
2009-4-1,37.64 %,99.82 %,70.46 %,NULL,NULL,82.06 %,50.44 %,54.05 %,NULL,83.86 %,56.72 %,76.7 %,3.18 %,54.05 %,69.09 %,41.43 %,NULL,76.31 %
2009-4-2,37.22 %,60.77 %,70.87 %,NULL,NULL,81.76 %,49.47 %,54.49 %,NULL,86.23 %,56.48 %,76.7 %,3.52 %,50.16 %,68.93 %,41.43 %,NULL,76.35 %
2009-4-3,36.87 %,60.23 %,71.1 %,NULL,NULL,81.17 %,49.15 %,54.76 %,NULL,89.46 %,56.28 %,76.7 %,3.52 %,49.72 %,68.6 %,39.36 %,NULL,76.44 %
2009-4-4,36.59 %,59.82 %,71.26 %,NULL,NULL,80.72 %,49.18 %,54.98 %,NULL,88.43 %,56.04 %,76.7 %,3.21 %,49.02 %,68.27 %,39.07 %,NULL,76.57 %
2009-4-5,36.38 %,59.35 %,71.42 %,NULL,NULL,80.05 %,49.18 %,55.06 %,NULL,86.73 %,55.83 %,76.7 %,3.28 %,51.63 %,67.48 %,NULL,NULL,76.25 %
2009-4-6,36.11 %,58.89 %,71.49 %,NULL,NULL,79.5 %,49.2 %,55.15 %,NULL,84.85 %,55.6 %,76.7 %,3.57 %,50.99 %,67.09 %,38.48 %,NULL,76.06 %
2009-4-7,35.9 %,58.43 %,71.54 %,NULL,NULL,78.99 %,49.23 %,55.2 %,NULL,81.67 %,55.36 %,76.7 %,3.72 %,50.41 %,66.72 %,38.18 %,NULL,75.99 %
2009-4-8,35.69 %,57.9 %,72.44 %,NULL,NULL,79.1 %,48.59 %,55.86 %,NULL,78.3 %,55.05 %,76.7 %,3.72 %,50.38 %,66.4 %,37.88 %,NULL,75.64 %
2009-4-9,35.35 %,57.37 %,72.99 %,NULL,NULL,78.99 %,47.61 %,56.47 %,NULL,79.39 %,54.72 %,76.7 %,3.4 %,50.35 %,66.04 %,37.59 %,NULL,75.33 %
2009-4-10,35 %,56.87 %,73.22 %,NULL,NULL,78.55 %,46.6 %,56.7 %,NULL,81.07 %,54.45 %,76.7 %,3.51 %,50.11 %,65.65 %,37.29 %,NULL,75.12 %
2009-4-11,34.73 %,56.35 %,73.36 %,NULL,NULL,77.96 %,45.61 %,56.89 %,NULL,82.87 %,54.25 %,75.4 %,3.9 %,49.43 %,65.17 %,37.29 %,NULL,74.83 %
2009-4-12,34.39 %,55.86 %,73.48 %,NULL,NULL,77.45 %,44.64 %,56.98 %,NULL,85.54 %,53.98 %,74.1 %,3.69 %,48.81 %,64.77 %,NULL,NULL,74.46 %
2009-4-13,34.11 %,55.28 %,73.55 %,NULL,NULL,76.92 %,43.6 %,57.08 %,NULL,88.33 %,53.78 %,72.65 %,3.83 %,48.16 %,64.47 %,36.7 %,NULL,74.55 %
2009-4-14,34.45 %,54.83 %,74.29 %,NULL,NULL,77.77 %,43.44 %,58.15 %,NULL,90.88 %,53.55 %,71.78 %,3.2 %,47.87 %,64.11 %,36.31 %,NULL,75.64 %
2009-4-15,35.14 %,54.29 %,75.76 %,NULL,NULL,78.33 %,43.46 %,59.42 %,NULL,89.25 %,53.28 %,70.62 %,3.34 %,47.55 %,63.73 %,35.91 %,NULL,76.47 %
2009-4-16,35.28 %,53.74 %,76.75 %,NULL,NULL,78.66 %,43.46 %,60.31 %,NULL,87.03 %,53.22 %,69.18 %,3.18 %,47.6 %,63.33 %,34.24 %,NULL,76.95 %
2009-4-17,35.35 %,53.29 %,77.8 %,NULL,NULL,79.1 %,43.55 %,61.19 %,NULL,84.94 %,53.19 %,68.45 %,3.12 %,47.74 %,63.22 %,33.64 %,NULL,77.62 %
2009-4-18,35.07 %,52.82 %,78.98 %,NULL,NULL,78.77 %,43.6 %,62.57 %,NULL,83.56 %,53.09 %,68.6 %,3.48 %,47.9 %,63.17 %,33.64 %,NULL,78.26 %
2009-4-19,34.86 %,52.35 %,79.76 %,NULL,NULL,78.22 %,43.65 %,63.46 %,NULL,82.36 %,52.89 %,68.6 %,3.45 %,47.82 %,63.02 %,33.25 %,NULL,78.71 %
2009-4-20,34.8 %,52.57 %,80.47 %,NULL,NULL,77.56 %,43.69 %,64.2 %,NULL,81.07 %,52.76 %,68.6 %,5.96 %,48.19 %,63.46 %,32.76 %,NULL,81.33 %
2009-4-21,35.14 %,54.09 %,81.25 %,NULL,NULL,98.11 %,44.21 %,65.49 %,NULL,80.08 %,52.62 %,68.89 %,4.8 %,50.52 %,66.15 %,32.46 %,NULL,83.02 %
2009-4-22,37.36 %,56.64 %,81.19 %,NULL,NULL,97.88 %,43.58 %,66.73 %,NULL,81.58 %,52.72 %,69.18 %,3.18 %,53.09 %,67.62 %,33.05 %,NULL,86.06 %
2009-4-23,40.12 %,58.2 %,80.98 %,NULL,NULL,97.53 %,43.58 %,68.03 %,NULL,85.93 %,52.72 %,69.46 %,4.38 %,54.6 %,68.65 %,33.45 %,NULL,87.61 %
2009-4-24,40.84 %,58.56 %,80.77 %,NULL,NULL,97.65 %,43.81 %,69.38 %,NULL,85.93 %,52.66 %,69.75 %,3.93 %,55.18 %,68.9 %,34.93 %,NULL,90 %
2009-4-25,41.13 %,58.49 %,80.58 %,NULL,NULL,97.65 %,43.98 %,70.73 %,NULL,84.64 %,52.49 %,69.75 %,3.96 %,51.89 %,68.95 %,NULL,NULL,91.87 %
2009-4-26,41.56 %,58.53 %,80.51 %,NULL,NULL,98 %,44.21 %,72.14 %,NULL,83.36 %,52.33 %,70.19 %,3.62 %,52.56 %,68.97 %,33.74 %,NULL,94.01 %
2009-4-27,42.43 %,59.02 %,80.32 %,NULL,NULL,97.42 %,44.52 %,73.54 %,NULL,82.17 %,52.09 %,70.91 %,3.2 %,58.3 %,69.09 %,33.94 %,NULL,95.88 %
2009-4-28,42.94 %,59.12 %,80.03 %,NULL,NULL,97.3 %,44.73 %,74.84 %,NULL,80.78 %,51.93 %,71.2 %,3.78 %,58.99 %,69.16 %,34.14 %,NULL,97.9 %
2009-4-29,43.16 %,59.09 %,79.7 %,NULL,NULL,97.3 %,44.24 %,76.09 %,NULL,79.39 %,51.67 %,71.2 %,3.9 %,59.39 %,68.95 %,NULL,NULL,99.27 %
2009-4-30,43.24 %,58.92 %,79.82 %,NULL,NULL,97.3 %,43.37 %,77.26 %,NULL,80.59 %,51.47 %,71.2 %,3.26 %,59.21 %,68.79 %,NULL,NULL,99.87 %
2009-5-1,43.16 %,58.76 %,80.99 %,NULL,NULL,96.96 %,42.48 %,78.5 %,NULL,82.36 %,51.21 %,69.75 %,3.18 %,58.33 %,66.11 %,33.55 %,NULL,100 %
2009-5-2,42.94 %,58.59 %,82.91 %,NULL,NULL,97.07 %,41.6 %,79.79 %,NULL,83.95 %,50.98 %,68.45 %,6.63 %,57.76 %,68.16 %,1.84 %,NULL,100 %
2009-5-3,42.87 %,58.36 %,84.49 %,NULL,NULL,97.42 %,41.37 %,80.91 %,NULL,85.54 %,50.76 %,67.15 %,5.23 %,57.35 %,67.69 %,32.76 %,NULL,100 %
2009-5-4,42.94 %,58.06 %,85.85 %,NULL,NULL,97.76 %,41.49 %,81.93 %,NULL,82.87 %,50.53 %,65.7 %,4.73 %,56.99 %,67.42 %,31.97 %,NULL,100 %
2009-5-5,42.65 %,57.63 %,87 %,NULL,NULL,97.07 %,40.87 %,81.36 %,NULL,79.39 %,50.37 %,64.4 %,3.57 %,56.4 %,67.02 %,31.51 %,NULL,100 %
2009-5-6,42.29 %,57.17 %,87.78 %,NULL,NULL,96.19 %,40.03 %,80.74 %,NULL,80.19 %,50.14 %,63.97 %,3.31 %,100 %,66.7 %,31.06 %,NULL,100 %
2009-5-7,42 %,56.67 %,88.42 %,NULL,NULL,95.28 %,39.07 %,80.63 %,NULL,81.78 %,49.95 %,63.97 %,3.75 %,51.47 %,66.2 %,30.62 %,NULL,100 %
2009-5-8,41.78 %,56.15 %,88.9 %,NULL,NULL,94.23 %,38.13 %,81.63 %,NULL,83.36 %,49.69 %,63.97 %,3.96 %,50.98 %,65.79 %,NULL,NULL,100 %
2009-5-9,41.42 %,55.64 %,89.23 %,NULL,NULL,93.41 %,37.78 %,82.04 %,NULL,85.35 %,49.47 %,63.97 %,3.57 %,50.62 %,65.26 %,29.74 %,NULL,100 %
2009-5-10,41.2 %,55.19 %,89.49 %,NULL,NULL,93.41 %,37.78 %,82.27 %,NULL,82.57 %,49.25 %,63.97 %,3.75 %,50.4 %,64.68 %,NULL,NULL,100 %
