,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2015-1-18,48 %,60.52 %,43.96 %,73.24 %,91.96 %,26.2 %,54.74 %,44.42 %,NULL,50.46 %,59.42 %,11.72 %,22.67 %,48.5 %,89.05 %,83.49 %,82.84 %,48.91 %
2015-1-19,47.62 %,59.87 %,43.53 %,72.39 %,93.76 %,26.06 %,54.77 %,43.91 %,NULL,49.96 %,59.09 %,11.43 %,23.41 %,48.09 %,88.74 %,83.32 %,83.46 %,48.6 %
2015-1-20,47.4 %,59.38 %,43.13 %,72.41 %,92.39 %,25.88 %,54.83 %,43.43 %,NULL,49.14 %,58.8 %,11.14 %,21.44 %,47.65 %,88.42 %,82.51 %,82.79 %,48.29 %
2015-1-21,47.17 %,58.93 %,42.62 %,72.1 %,91.9 %,25.74 %,54.83 %,42.99 %,NULL,48.55 %,58.55 %,10.85 %,22.14 %,47.57 %,88.09 %,82.02 %,82.43 %,47.99 %
2015-1-22,46.87 %,58.49 %,42.11 %,71.99 %,91.28 %,25.55 %,54.86 %,42.47 %,NULL,47.9 %,58.19 %,10.56 %,21.1 %,46.97 %,87.72 %,81.7 %,81.34 %,47.72 %
2015-1-23,46.64 %,58.05 %,41.61 %,72.14 %,90.3 %,25.41 %,54.33 %,41.95 %,NULL,46.93 %,57.9 %,10.27 %,21.26 %,46.54 %,87.36 %,80.73 %,80.05 %,47.41 %
2015-1-24,46.41 %,57.66 %,41.12 %,71.81 %,90.23 %,25.22 %,53.66 %,41.44 %,NULL,50.14 %,57.65 %,9.99 %,20.63 %,45.96 %,86.92 %,80.25 %,78.11 %,47.07 %
2015-1-25,46.11 %,57.22 %,40.66 %,71.27 %,89.74 %,25.08 %,53.69 %,40.92 %,NULL,52.09 %,57.36 %,9.7 %,20.16 %,45.29 %,86.58 %,79.3 %,78.11 %,46.72 %
2015-1-26,45.88 %,56.78 %,40.18 %,71.16 %,90.85 %,24.94 %,53.72 %,40.44 %,NULL,51.15 %,57.11 %,9.41 %,20.79 %,44.85 %,86.17 %,78.66 %,78.01 %,46.39 %
2015-1-27,45.51 %,56.35 %,39.69 %,71.02 %,90.24 %,24.8 %,53.72 %,39.87 %,NULL,50.3 %,56.8 %,9.12 %,22.49 %,44.33 %,85.93 %,78.03 %,75.45 %,46.07 %
2015-1-28,45.13 %,55.91 %,39.24 %,70.91 %,89.81 %,24.66 %,53.75 %,39.46 %,NULL,49.46 %,56.55 %,8.83 %,22.84 %,43.81 %,85.86 %,77.55 %,73.03 %,45.75 %
2015-1-29,44.83 %,55.51 %,38.76 %,70.67 %,89.87 %,24.52 %,53.78 %,38.98 %,NULL,48.63 %,56.3 %,8.54 %,23.21 %,43.5 %,85.81 %,76.92 %,70.69 %,45.44 %
2015-1-30,44.31 %,55.08 %,38.27 %,70.67 %,89.32 %,24.39 %,53.25 %,38.43 %,NULL,47.82 %,55.99 %,8.25 %,22.14 %,42.91 %,85.65 %,76.45 %,68.45 %,45.15 %
2015-1-31,44.01 %,54.68 %,37.87 %,70.67 %,89.07 %,24.25 %,52.29 %,37.87 %,NULL,51.23 %,55.67 %,7.96 %,18.24 %,42.53 %,85.7 %,75.82 %,66.61 %,44.86 %
2015-2-1,43.64 %,54.26 %,37.46 %,70.61 %,88.34 %,24.01 %,51.34 %,37.36 %,NULL,55.79 %,56.2 %,7.67 %,17.83 %,42.2 %,85.63 %,75.2 %,67.36 %,44.7 %
2015-2-2,43.42 %,53.87 %,37.04 %,70.56 %,90.85 %,23.78 %,50.71 %,36.84 %,NULL,58.52 %,55.89 %,7.38 %,15.96 %,41.67 %,85.52 %,74.57 %,64.43 %,44.18 %
2015-2-3,43.12 %,53.37 %,36.53 %,70.43 %,89.87 %,23.59 %,50.71 %,36.32 %,NULL,58.34 %,54.5 %,6.95 %,17.14 %,41.45 %,85.78 %,73.95 %,63.1 %,43.82 %
2015-2-4,42.83 %,52.83 %,36.02 %,69.95 %,88.95 %,23.41 %,50.74 %,35.83 %,NULL,55.34 %,54.19 %,6.51 %,18.53 %,41.13 %,86.37 %,73.48 %,59.97 %,43.47 %
2015-2-5,42.53 %,52.36 %,35.51 %,69.48 %,88.53 %,23.23 %,50.74 %,35.32 %,NULL,52.43 %,53.98 %,6.08 %,18.68 %,40.61 %,86.86 %,73.02 %,55.58 %,43.17 %
2015-2-6,42.09 %,51.9 %,35.05 %,69.18 %,88.34 %,23.06 %,50.8 %,34.8 %,NULL,49.46 %,53.66 %,5.64 %,21.44 %,40.14 %,87.12 %,72.56 %,52.42 %,42.95 %
2015-2-7,41.87 %,51.39 %,34.55 %,68.79 %,88.22 %,22.81 %,50.8 %,34.28 %,NULL,46.37 %,53.35 %,5.21 %,21.79 %,39.32 %,87.2 %,71.63 %,49.86 %,42.41 %
2015-2-8,41.58 %,50.93 %,33.92 %,68.96 %,90.71 %,22.65 %,50.26 %,33.86 %,NULL,43.26 %,53.04 %,4.78 %,22.31 %,38.86 %,87.2 %,71.32 %,48.67 %,42.07 %
2015-2-9,41.28 %,50.49 %,33.56 %,68.51 %,90.11 %,22.31 %,49.32 %,33.36 %,NULL,44.32 %,52.76 %,4.34 %,21.97 %,38.34 %,87.18 %,71.02 %,47.58 %,41.83 %
2015-2-10,41.06 %,50.08 %,33.04 %,68.49 %,89.13 %,22.03 %,48.65 %,32.84 %,NULL,47.01 %,52.49 %,3.91 %,21.44 %,37.54 %,87.07 %,70.41 %,45.17 %,41.26 %
2015-2-11,40.84 %,49.63 %,32.52 %,68.51 %,89.32 %,21.74 %,47.41 %,32.29 %,NULL,49.71 %,52.21 %,3.62 %,20.94 %,37.02 %,86.94 %,69.34 %,41.83 %,40.9 %
2015-2-12,40.48 %,49.22 %,32 %,67.74 %,87.13 %,21.45 %,46.58 %,31.8 %,NULL,52.69 %,51.83 %,3.33 %,19.84 %,36.52 %,86.79 %,69.04 %,38.35 %,40.53 %
2015-2-13,40.19 %,48.63 %,31.53 %,67.12 %,87.8 %,21.2 %,45.5 %,31.23 %,NULL,55.6 %,51.53 %,3.04 %,21.62 %,35.92 %,86.58 %,68.28 %,35.88 %,40.09 %
2015-2-14,39.76 %,48.15 %,31.05 %,66.68 %,88.28 %,20.99 %,44.52 %,30.66 %,NULL,58.62 %,51.19 %,2.75 %,21.62 %,35.22 %,86.32 %,67.53 %,33.02 %,39.68 %
2015-2-15,39.47 %,47.66 %,30.58 %,66.34 %,87.98 %,20.78 %,43.69 %,30.04 %,NULL,61.54 %,50.98 %,2.46 %,22.14 %,34.46 %,86.01 %,66.63 %,31.61 %,39.23 %
2015-2-16,39.39 %,47.16 %,31.79 %,65.94 %,89.62 %,20.99 %,42.65 %,30.9 %,NULL,64.43 %,50.61 %,2.32 %,21.97 %,34.17 %,85.93 %,66.78 %,29.72 %,39.11 %
2015-2-17,39.25 %,46.77 %,31.64 %,65.75 %,87.74 %,20.78 %,41.64 %,31.35 %,NULL,67.61 %,50.31 %,2.03 %,20.79 %,34 %,85.73 %,65.73 %,27.72 %,39.13 %
2015-2-18,38.96 %,46.34 %,31.35 %,65.55 %,85.02 %,20.83 %,40.73 %,31.05 %,NULL,70.67 %,50.14 %,1.74 %,22.49 %,33.58 %,85.47 %,65.29 %,24.86 %,38.77 %
2015-2-19,38.53 %,45.92 %,31.2 %,65.1 %,83.05 %,20.7 %,40.18 %,30.81 %,NULL,73.9 %,49.64 %,1.45 %,24.59 %,33.23 %,85.19 %,64.55 %,22.44 %,38.29 %
2015-2-20,38.32 %,45.63 %,30.88 %,64.67 %,84.24 %,20.62 %,40.21 %,30.5 %,NULL,73.38 %,49.57 %,1.16 %,26.91 %,32.93 %,84.93 %,64.11 %,22.04 %,37.85 %
2015-2-21,38.11 %,45.24 %,30.48 %,64.36 %,83.88 %,20.49 %,40.26 %,30.19 %,NULL,71.2 %,49.27 %,0.87 %,28.53 %,32.59 %,84.65 %,63.38 %,20.44 %,37.44 %
2015-2-22,38.03 %,44.93 %,30.09 %,63.97 %,83.82 %,20.37 %,40.34 %,29.87 %,NULL,69.14 %,49.17 %,0.87 %,24.98 %,32.22 %,84.34 %,63.38 %,19.85 %,37.09 %
2015-2-23,37.96 %,44.78 %,29.55 %,63.48 %,83.7 %,20.2 %,40.34 %,29.53 %,NULL,68.13 %,49.07 %,0.72 %,25.41 %,31.74 %,84.04 %,62.94 %,20.09 %,36.67 %
2015-2-24,37.75 %,44.54 %,29.34 %,62.82 %,84.96 %,20.12 %,39.82 %,29.38 %,NULL,67.41 %,48.8 %,0.58 %,19.25 %,31.25 %,83.81 %,62.21 %,20.57 %,36.19 %
2015-2-25,37.54 %,44.15 %,29.26 %,62.37 %,83.05 %,20.2 %,39.13 %,29.07 %,NULL,70.88 %,48.74 %,0.29 %,20 %,30.78 %,83.53 %,61.92 %,19.36 %,35.88 %
2015-2-26,37.33 %,43.76 %,29.14 %,61.71 %,81.98 %,20.08 %,39.18 %,28.84 %,NULL,71.3 %,48.34 %,0.14 %,18.38 %,30.18 %,83.22 %,61.2 %,19.28 %,35.46 %
2015-2-27,36.9 %,43.31 %,29.13 %,60.96 %,81.15 %,19.96 %,39.21 %,28.56 %,NULL,69.04 %,47.98 %,0.14 %,20.94 %,29.61 %,82.84 %,60.63 %,19.87 %,35.11 %
2015-2-28,36.55 %,42.9 %,29.11 %,60.3 %,80.09 %,19.91 %,38.65 %,28.24 %,NULL,66.91 %,47.62 %,0.14 %,20.32 %,28.99 %,82.49 %,60.06 %,20.5 %,34.71 %
2015-3-1,36.27 %,42.52 %,29.03 %,59.85 %,79.33 %,19.83 %,37.67 %,27.87 %,NULL,68.83 %,47.32 %,0.14 %,20.63 %,28.38 %,82.16 %,60.87 %,21.37 %,34.26 %
2015-3-2,35.99 %,42.14 %,28.73 %,59.05 %,80.27 %,19.75 %,36.68 %,27.53 %,NULL,70.16 %,47.06 %,0.14 %,21.1 %,27.75 %,81.86 %,60.44 %,21.91 %,33.8 %
2015-3-3,35.65 %,41.76 %,28.15 %,58.02 %,78.57 %,19.71 %,35.7 %,27.25 %,NULL,71.4 %,46.77 %,0.14 %,20.79 %,27.19 %,81.45 %,58.76 %,21.69 %,33.41 %
2015-3-4,35.37 %,41.35 %,27.62 %,57.34 %,77.29 %,19.5 %,35.32 %,26.86 %,NULL,72.65 %,46.54 %,0.14 %,20.94 %,26.55 %,81.05 %,58.34 %,21.39 %,32.98 %
2015-3-5,35.02 %,40.97 %,27.15 %,56.42 %,75.79 %,19.38 %,34.96 %,26.52 %,NULL,69.34 %,46.12 %,0.14 %,21.44 %,25.84 %,80.65 %,57.77 %,20.34 %,32.82 %
2015-3-6,34.68 %,40.56 %,26.72 %,55.23 %,74.82 %,19.29 %,33.97 %,26.16 %,NULL,68.43 %,45.9 %,0.14 %,19.25 %,25.32 %,80.4 %,56.79 %,19.77 %,32.12 %
2015-3-7,34.41 %,40.12 %,26.25 %,54.08 %,75.11 %,19.21 %,33 %,25.8 %,NULL,68.33 %,45.58 %,0.14 %,20.16 %,24.77 %,80.07 %,55.81 %,19.54 %,31.72 %
2015-3-8,34.07 %,39.72 %,25.84 %,53.06 %,74.31 %,19.09 %,32.03 %,25.46 %,NULL,68.13 %,45.32 %,0.14 %,21.62 %,24.15 %,79.75 %,55.54 %,19.08 %,31.3 %
2015-3-9,33.79 %,39.28 %,25.34 %,51.95 %,75.97 %,18.98 %,31.16 %,25.07 %,NULL,68.03 %,45.03 %,0.14 %,20.32 %,23.53 %,79.4 %,55.26 %,18.27 %,30.89 %
2015-3-10,33.46 %,38.88 %,25.04 %,51.23 %,74.31 %,18.87 %,30.02 %,24.63 %,NULL,69.96 %,44.78 %,0.14 %,20.79 %,22.92 %,79.13 %,55.12 %,17.86 %,30.54 %
2015-3-11,33.12 %,38.48 %,25.12 %,50.35 %,73.11 %,18.91 %,29.34 %,24.6 %,NULL,72.12 %,44.46 %,0.14 %,20.48 %,22.71 %,79.6 %,54.71 %,18.03 %,30.37 %
2015-3-12,32.85 %,38.04 %,25.88 %,50.61 %,71.98 %,19.5 %,29.36 %,25.54 %,NULL,71.3 %,44.24 %,0.14 %,20.79 %,23.28 %,80.92 %,54.43 %,21.07 %,30.64 %
2015-3-13,32.58 %,37.57 %,26.16 %,51.61 %,71.98 %,20.62 %,29.38 %,25.97 %,NULL,67.71 %,43.74 %,0.14 %,20.63 %,23.58 %,81.7 %,54.02 %,24.2 %,31.28 %
2015-3-14,32.32 %,37.14 %,26.23 %,51.77 %,73.23 %,20.87 %,28.82 %,26.03 %,NULL,65.42 %,43.43 %,0.14 %,19.84 %,23.63 %,81.78 %,52.93 %,23.68 %,31.25 %
2015-3-15,31.99 %,36.77 %,26.25 %,51.24 %,73.91 %,20.95 %,27.83 %,26.03 %,NULL,67.51 %,43.21 %,0.14 %,18.97 %,23.27 %,81.73 %,52.25 %,22.26 %,31.23 %
2015-3-16,31.73 %,36.41 %,26.21 %,50.93 %,77.12 %,20.99 %,26.85 %,25.92 %,NULL,70.78 %,43.05 %,0.14 %,22.14 %,23.21 %,81.76 %,51.58 %,20.19 %,31.08 %
2015-3-17,31.53 %,36.02 %,25.9 %,50.29 %,75.91 %,20.99 %,26.17 %,25.73 %,NULL,74.12 %,42.74 %,0.14 %,20.79 %,22.78 %,81.58 %,51.04 %,20.75 %,30.9 %
2015-3-18,31.21 %,35.56 %,25.72 %,49.81 %,74.82 %,20.95 %,26.19 %,25.52 %,NULL,75.07 %,42.37 %,0.14 %,18.38 %,22.34 %,81.23 %,50.78 %,21.63 %,30.8 %
2015-3-19,30.89 %,35.11 %,25.43 %,49.4 %,75.39 %,20.87 %,26.21 %,25.25 %,NULL,71.2 %,42.09 %,0.14 %,19.25 %,21.88 %,80.62 %,50.51 %,22.22 %,30.42 %
2015-3-20,30.56 %,34.65 %,25.14 %,48.95 %,74.99 %,20.78 %,26.22 %,25.04 %,NULL,68.93 %,41.82 %,0.14 %,19.11 %,21.37 %,80.25 %,50.12 %,22.75 %,30.18 %
2015-3-21,30.24 %,34.22 %,24.86 %,48.2 %,74.31 %,20.74 %,25.66 %,24.78 %,NULL,66.71 %,41.51 %,0.14 %,19.25 %,20.78 %,80 %,49.85 %,23.29 %,29.88 %
2015-3-22,29.93 %,33.8 %,24.64 %,47.15 %,72.66 %,20.62 %,24.68 %,24.53 %,NULL,68.73 %,41.24 %,0.14 %,18.96 %,20.23 %,79.67 %,49.72 %,23.36 %,29.64 %
2015-3-23,29.55 %,33.39 %,24.62 %,46.67 %,75.11 %,20.54 %,23.69 %,24.43 %,NULL,71.92 %,40.97 %,0.14 %,19.11 %,20.34 %,79.7 %,49.19 %,20.71 %,29.42 %
2015-3-24,29.17 %,33.04 %,25.25 %,46.38 %,74.34 %,20.74 %,23.67 %,24.62 %,NULL,74.22 %,40.66 %,0.14 %,25.62 %,21.07 %,80.95 %,48.15 %,17.61 %,29.44 %
2015-3-25,28.73 %,32.69 %,25.31 %,45.5 %,75.56 %,21.03 %,23.71 %,24.73 %,NULL,72.12 %,40.39 %,0.14 %,37.61 %,21.18 %,83.1 %,47.5 %,14.7 %,29.56 %
2015-3-26,28.42 %,32.31 %,25.59 %,45.13 %,76.37 %,21.2 %,23.72 %,24.75 %,NULL,69.96 %,40.12 %,0.14 %,51.89 %,21.93 %,85.7 %,46.47 %,11.29 %,29.59 %
2015-3-27,28.05 %,31.96 %,26.25 %,45.12 %,77.87 %,21.4 %,23.74 %,24.95 %,NULL,67.82 %,39.82 %,0.14 %,64.85 %,23.3 %,87.36 %,46.21 %,11.87 %,29.98 %
2015-3-28,27.68 %,31.55 %,26.82 %,45.32 %,77.24 %,21.78 %,23.17 %,25.38 %,NULL,65.72 %,39.58 %,0.14 %,67.47 %,24.18 %,88.32 %,46.21 %,12.51 %,30.38 %
2015-3-29,27.38 %,31.2 %,27.17 %,45.03 %,77.7 %,22.07 %,22.19 %,25.73 %,NULL,69.14 %,39.26 %,0.14 %,63.99 %,24.72 %,88.92 %,45.83 %,13.23 %,30.54 %
2015-3-30,27.08 %,30.83 %,27.35 %,45.05 %,78.45 %,22.23 %,21.84 %,25.87 %,NULL,73.69 %,39.08 %,0.14 %,55.34 %,24.99 %,89.37 %,45.45 %,13.41 %,30.64 %
2015-3-31,26.77 %,30.45 %,27.44 %,44.65 %,77.87 %,22.27 %,21.49 %,25.92 %,NULL,75.49 %,38.66 %,0.14 %,47.13 %,25.17 %,89.63 %,45.06 %,14.24 %,30.73 %
2015-4-1,26.48 %,30.05 %,27.55 %,44.22 %,78.05 %,22.23 %,21.5 %,25.76 %,NULL,74.64 %,38.37 %,0.14 %,37.92 %,25.28 %,89.78 %,44.68 %,13.33 %,30.56 %
2015-4-2,26.12 %,29.64 %,27.54 %,43.85 %,78.45 %,22.19 %,21.52 %,25.63 %,NULL,73.8 %,38.14 %,0.14 %,26.05 %,25.36 %,89.86 %,43.42 %,12.26 %,30.6 %
2015-4-3,25.82 %,29.25 %,27.49 %,43.16 %,77.76 %,22.07 %,21.54 %,25.49 %,NULL,72.96 %,37.84 %,0.14 %,22.31 %,25.25 %,89.73 %,42.92 %,10.94 %,30.52 %
2015-4-4,25.47 %,28.84 %,27.43 %,42.89 %,77.76 %,21.9 %,21.56 %,25.33 %,NULL,70.67 %,37.7 %,0.14 %,21.79 %,25.1 %,89.65 %,42.48 %,10.98 %,30.38 %
2015-4-5,25.18 %,28.44 %,27.35 %,42.4 %,77.41 %,21.65 %,21.49 %,25.17 %,NULL,68.63 %,37.15 %,0.14 %,21.79 %,25.03 %,89.47 %,41.05 %,11.08 %,30.31 %
2015-4-6,24.84 %,28.01 %,27.47 %,41.69 %,77.29 %,21.53 %,21.52 %,24.98 %,NULL,66.31 %,37.87 %,0.14 %,19.25 %,24.79 %,89.37 %,40.55 %,11.22 %,30.07 %
2015-4-7,26.36 %,27.59 %,28.11 %,41.42 %,77.87 %,21.32 %,21.57 %,24.95 %,NULL,63.94 %,38.11 %,0.14 %,18.96 %,24.63 %,89.23 %,40.06 %,11.36 %,29.99 %
2015-4-8,26.36 %,27.14 %,28.09 %,40.74 %,78.11 %,21.16 %,21.59 %,24.73 %,NULL,61.44 %,38.08 %,0.14 %,18.1 %,24.7 %,89.08 %,39.32 %,12.1 %,29.86 %
2015-4-9,26.24 %,26.92 %,28.1 %,39.67 %,77.76 %,21.03 %,21.36 %,24.68 %,NULL,58.98 %,38.02 %,0.14 %,18.96 %,24.59 %,88.89 %,38.83 %,11.96 %,29.69 %
2015-4-10,26.12 %,26.49 %,28.32 %,39.04 %,77.58 %,20.95 %,20.11 %,NULL,NULL,60.4 %,37.76 %,0.14 %,19.11 %,24.31 %,88.74 %,37.98 %,11.54 %,29.57 %
2015-4-11,25.88 %,26.05 %,29.8 %,38.48 %,76.95 %,NULL,19.5 %,25.54 %,NULL,63.46 %,37.61 %,0.14 %,31.73 %,24.47 %,88.71 %,37.38 %,11.12 %,29.5 %
2015-4-12,25.88 %,25.68 %,31.97 %,38.43 %,76.72 %,21.57 %,19.47 %,26.99 %,NULL,64.14 %,37.35 %,0.14 %,19.25 %,24.92 %,89.03 %,36.78 %,11.66 %,30.04 %
2015-4-13,25.77 %,25.41 %,33.09 %,39 %,76.66 %,23.02 %,19.5 %,27.73 %,NULL,61.73 %,37.09 %,0.14 %,15.7 %,24.83 %,88.95 %,36.29 %,12.42 %,30.19 %
2015-4-14,25.53 %,25.01 %,33.8 %,39.01 %,76.77 %,23.45 %,19.52 %,28.07 %,NULL,60.86 %,36.83 %,0.14 %,17.97 %,24.59 %,88.84 %,35.7 %,14.29 %,30.17 %
2015-4-15,25.3 %,24.59 %,34.26 %,38.33 %,75.85 %,23.83 %,19.54 %,28.27 %,NULL,60.01 %,36.57 %,0.14 %,17.97 %,24.97 %,88.76 %,35.34 %,15.19 %,30.04 %
2015-4-16,25.07 %,24.12 %,34.63 %,37.6 %,76.83 %,23.92 %,18.94 %,28.35 %,NULL,59.17 %,36.28 %,0.14 %,18.38 %,25.21 %,88.55 %,34.98 %,13.21 %,29.94 %
2015-4-17,24.84 %,23.66 %,34.88 %,37.12 %,77.64 %,23.87 %,18.23 %,28.35 %,NULL,62.78 %,36 %,0.14 %,18.96 %,24.81 %,88.32 %,34.15 %,11.05 %,29.79 %
2015-4-18,24.61 %,23.23 %,35.1 %,37.15 %,76.43 %,23.87 %,18.25 %,28.35 %,NULL,64.63 %,35.77 %,0.14 %,17.97 %,24.54 %,88.09 %,33.09 %,11.38 %,29.64 %
2015-4-19,24.32 %,22.83 %,35.29 %,36.78 %,74.99 %,23.78 %,18.27 %,28.35 %,NULL,62.2 %,35.51 %,0.14 %,17.83 %,24.29 %,87.93 %,32.16 %,11.72 %,29.69 %
2015-4-20,24.09 %,22.39 %,35.38 %,36.31 %,75.85 %,23.55 %,18.28 %,28.33 %,NULL,59.82 %,35.23 %,0.14 %,16.35 %,24.25 %,87.72 %,30.88 %,12.14 %,29.45 %
2015-4-21,24.09 %,21.93 %,35.77 %,35.65 %,75.74 %,23.64 %,18.36 %,28.44 %,NULL,57.69 %,34.98 %,0.14 %,16.09 %,24.11 %,87.69 %,29.73 %,11.15 %,29.29 %
2015-4-22,24.09 %,21.63 %,35.88 %,35.95 %,75.39 %,23.87 %,18.4 %,28.41 %,NULL,56.69 %,34.67 %,0.14 %,15.7 %,24.65 %,87.62 %,29.5 %,11.85 %,29.57 %
2015-4-23,24.04 %,21.3 %,35.91 %,35.81 %,76.02 %,23.73 %,17.81 %,28.35 %,NULL,55.88 %,34.33 %,0.14 %,18.82 %,24.94 %,87.41 %,28.7 %,9.75 %,29.45 %
2015-4-24,23.87 %,20.94 %,36.04 %,35.55 %,74.99 %,23.73 %,16.81 %,28.21 %,NULL,59.27 %,34.02 %,0.14 %,20.16 %,24.61 %,87.18 %,28.14 %,10.01 %,29.35 %
2015-4-25,23.64 %,20.56 %,36.17 %,34.69 %,74.08 %,23.69 %,16.1 %,28.07 %,NULL,63.94 %,33.72 %,0.14 %,21.1 %,24.7 %,87.2 %,27.12 %,9.89 %,29.37 %
2015-4-26,23.42 %,20.19 %,36.21 %,34.26 %,72.6 %,23.69 %,16.13 %,27.9 %,NULL,64.04 %,33.36 %,0.14 %,22.84 %,24.4 %,86.84 %,26.23 %,9.71 %,29.2 %
2015-4-27,23.14 %,19.83 %,36.19 %,33.76 %,72.66 %,23.69 %,16.14 %,27.73 %,NULL,61.63 %,33.05 %,0.14 %,27.83 %,23.95 %,86.71 %,24.9 %,9.64 %,28.82 %
2015-4-28,22.92 %,19.44 %,36.13 %,32.95 %,71.82 %,23.55 %,16.17 %,27.56 %,NULL,58.98 %,32.75 %,0.14 %,31.99 %,23.65 %,86.53 %,23.7 %,8.81 %,28.6 %
2015-4-29,22.64 %,19.07 %,36.08 %,32.17 %,71.03 %,23.45 %,16.19 %,27.34 %,NULL,56.41 %,32.45 %,0.14 %,34.7 %,23.79 %,86.35 %,23.37 %,8.25 %,28.45 %
2015-4-30,22.36 %,18.69 %,35.97 %,31.9 %,70.69 %,23.36 %,16.21 %,27.1 %,NULL,53.83 %,32.15 %,0.14 %,39.47 %,22.61 %,86.09 %,23.15 %,7.79 %,28.21 %
2015-5-1,22.09 %,18.33 %,35.86 %,31.45 %,70.02 %,23.23 %,15.62 %,26.89 %,NULL,51.4 %,31.83 %,0.14 %,41.7 %,22.66 %,85.96 %,22.29 %,7.36 %,27.88 %
